"priority","code","supplierCode","manufacturer","description","currentUrl","width","height","issues","officialSite","searchQuery","searchUrl"
"170","FXCT351194","CT351194","Fujifilm","Fuji Xerox CT351194 Magenta Drum Cartridge 55K for DPCP505D (CT351147)","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXCT351194 CT351194 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXCT351194%20CT351194%20product%20image"
"170","FXCT351195","CT351195","Fujifilm","Fuji Xerox CT351195 Yellow Drum Cartridge 60K for DPCP505D","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXCT351195 CT351195 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXCT351195%20CT351195%20product%20image"
"170","FXCT351196","CT351196","Fujifilm","Fuji Xerox CT351196 Black Drum Cartridge 60K for DPCP555D","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXCT351196 CT351196 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXCT351196%20CT351196%20product%20image"
"170","FXCT351197","CT351197","Fujifilm","Fuji Xerox CT351197 Cyan Drum Cartridge 60K for DPCP555D","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXCT351197 CT351197 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXCT351197%20CT351197%20product%20image"
"170","FXCT351198","CT351198","Fujifilm","Fuji Xerox CT351198 Magenta Drum Cartridge 50K for DPCP555D (CT351155)","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXCT351198 CT351198 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXCT351198%20CT351198%20product%20image"
"170","FXCT351199","CT351199","Fujifilm","Fuji Xerox CT351199 Yellow Drum Cartridge 60K for DPCP555D","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXCT351199 CT351199 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXCT351199%20CT351199%20product%20image"
"170","FXCT351220","CT351220","Fujifilm","Fuji Xerox CT351220 Black Drum Cartridge 60K for DPCP475 AP7C3321 AP7C4421","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXCT351220 CT351220 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXCT351220%20CT351220%20product%20image"
"170","FXCT351221","CT351221","Fujifilm","Fuji Xerox CT351221 Cyan Drum Cartridge 60K for DPCP475 AP7C3321 AP7C4421","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXCT351221 CT351221 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXCT351221%20CT351221%20product%20image"
"170","FXCT351222","CT351222","Fujifilm","Fuji Xerox CT351222 Magenta Drum Cartridge 60K for DPCP475 AP7C3321 AP7C4421","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXCT351222 CT351222 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXCT351222%20CT351222%20product%20image"
"170","FXCT351230","CT351230","Fujifilm","Fuji Xerox CT351230 Black Drum Cartridge 60K for DPP475 APB7B021 AP7B5021","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXCT351230 CT351230 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXCT351230%20CT351230%20product%20image"
"170","FXCT351236","CT351236","Fujifilm","Fujifilm CT351236 Drum Cartridge for APPC5570 70K Pages","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXCT351236 CT351236 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXCT351236%20CT351236%20product%20image"
"170","FXCWAA0959","CWAA0959","Fujifilm","Fuji Xerox CWAA0959 Fuser Kit 100K for DPCP475 AP7C3321 AP7C4421","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXCWAA0959 CWAA0959 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXCWAA0959%20CWAA0959%20product%20image"
"170","FXCWAA0966","CWAA0966","Fujifilm","Fujifilm CWAA0966 Waste Toner Bottle for APPC5570 55K Pages","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXCWAA0966 CWAA0966 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXCWAA0966%20CWAA0966%20product%20image"
"170","FXCWAA0970","CWAA0970","Fujifilm","Fujifilm CWAA0970 Fuser Unit 500K for APPC5570","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXCWAA0970 CWAA0970 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXCWAA0970%20CWAA0970%20product%20image"
"170","FXEC103502","EC103502","Fujifilm","Fuji Xerox EC103502 Fusing Unit 220V 100K for DPCP505D","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXEC103502 EC103502 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXEC103502%20EC103502%20product%20image"
"170","FXEC103503","EC103503","Fujifilm","Fuji Xerox EC103503 Maintenance Kit 100K for DPCP505D DPCP555D","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXEC103503 EC103503 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXEC103503%20EC103503%20product%20image"
"170","FXEC103504","EC103504","Fujifilm","Fuji Xerox EC103504 Fusing Unit 220V 100K for DPCP555D","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXEC103504 EC103504 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXEC103504%20EC103504%20product%20image"
"170","FXEC103507","EC103507","Fujifilm","Fuji Xerox EC103507 Fusing Unit 220V 200K DPP505D","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXEC103507 EC103507 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXEC103507%20EC103507%20product%20image"
"170","FXEC103508","EC103508","Fujifilm","Fuji Xerox EC103508 Transfer Roll 200K DPP505D","","","","no_image;unknown_dimensions","fujifilm.com","site:fujifilm.com Fujifilm FXEC103508 EC103508 product image","https://www.google.com/search?tbm=isch&q=site%3Afujifilm.com%20Fujifilm%20FXEC103508%20EC103508%20product%20image"
"170","FAPA03860-0001","PA03860-0001","Fujitsu","Roller Set Suits IX2500","","","","no_image;unknown_dimensions","pfu.ricoh.com","site:pfu.ricoh.com Fujitsu FAPA03860-0001 PA03860-0001 product image","https://www.google.com/search?tbm=isch&q=site%3Apfu.ricoh.com%20Fujitsu%20FAPA03860-0001%20PA03860-0001%20product%20image"
"170","HP1A4T0A","1A4T0A","HP","Hp Designjet Z Pro Series 2/3-in Core Adapter 2/3-in Core Adapter","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP1A4T0A 1A4T0A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP1A4T0A%201A4T0A%20product%20image"
"170","HP1XB03A","1XB03A","HP","Hp 776 1-LITER Chromatic Green Ink Cartridge Ink Cartridge","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP1XB03A 1XB03A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP1XB03A%201XB03A%20product%20image"
"170","HP1XB04A","1XB04A","HP","Hp 776 1-LITER Chromatic Blue Ink Cartridge Ink Cartridge","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP1XB04A 1XB04A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP1XB04A%201XB04A%20product%20image"
"170","HP1XB05A","1XB05A","HP","Hp 776 1-LITER Gray Ink Cartridge Cartridge","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP1XB05A 1XB05A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP1XB05A%201XB05A%20product%20image"
"170","HP1XB06A","1XB06A","HP","Hp 776 500-ML Gloss Enhancer Ink Cartridge Ink Cartridge","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP1XB06A 1XB06A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP1XB06A%201XB06A%20product%20image"
"170","HP1XB10A","1XB10A","HP","Hp 776 1-LITER Chromatic Red Ink Cartridge Ink Cartridge","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP1XB10A 1XB10A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP1XB10A%201XB10A%20product%20image"
"170","HP1XB12A","1XB12A","HP","Hp 776 1-LITER Matte Black Ink Cartridge Cartridge","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP1XB12A 1XB12A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP1XB12A%201XB12A%20product%20image"
"170","HP1XB13A","1XB13A","HP","Hp 776B 1-LITER Magenta Ink Cartridge Cartridge","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP1XB13A 1XB13A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP1XB13A%201XB13A%20product%20image"
"170","HP1XB14A","1XB14A","HP","Hp 776B 1-LITER Yellow Ink Cartridge Cartridge","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP1XB14A 1XB14A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP1XB14A%201XB14A%20product%20image"
"170","HP1XB15A","1XB15A","HP","Hp 776B 1-LITER Cyan Ink Cartridge Cartridge","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP1XB15A 1XB15A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP1XB15A%201XB15A%20product%20image"
"170","HP1XB16A","1XB16A","HP","Hp 776B 1-LITER Photo Black Ink Cartridge Ink Cartridge","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP1XB16A 1XB16A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP1XB16A%201XB16A%20product%20image"
"170","HP3ED19A","3ED19A","HP","Hp 777 Designjet Maintenance Cartridge Cartridge","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP3ED19A 3ED19A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP3ED19A%203ED19A%20product%20image"
"170","HP3EE09A","3EE09A","HP","Hp 777 Designjet Printhead Printhead","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP3EE09A 3EE09A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP3EE09A%203EE09A%20product%20image"
"170","HP3WX13A","3WX13A","HP","HP 727B 130ml Matte Black DesignJet Ink","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP3WX13A 3WX13A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP3WX13A%203WX13A%20product%20image"
"170","HP3WX14A","3WX14A","HP","HP 727B 130ml Photo Black DesignJet Ink","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP3WX14A 3WX14A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP3WX14A%203WX14A%20product%20image"
"170","HP3WX15A","3WX15A","HP","HP 727B 130ml Gray DesignJet Ink","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP3WX15A 3WX15A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP3WX15A%203WX15A%20product%20image"
"170","HP3WX19A","3WX19A","HP","HP 727B 300ml Matte Black DesignJet Ink","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP3WX19A 3WX19A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP3WX19A%203WX19A%20product%20image"
"170","HP3WX20A","3WX20A","HP","HP 727B 300ml Photo Black DesignJet Ink","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP3WX20A 3WX20A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP3WX20A%203WX20A%20product%20image"
"170","HP3WX21A","3WX21A","HP","HP 727B 300ml Gray DesignJet Ink","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP3WX21A 3WX21A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP3WX21A%203WX21A%20product%20image"
"170","HP3WX26A","3WX26A","HP","HP 728B 130ml Matte Black DesignJet Ink","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP3WX26A 3WX26A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP3WX26A%203WX26A%20product%20image"
"170","HP3WX35A","3WX35A","HP","HP 746B 300ml Photo Black DesignJet Ink","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP3WX35A 3WX35A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP3WX35A%203WX35A%20product%20image"
"170","HP3WX36A","3WX36A","HP","HP 746B 300ml Cyan DesignJet Ink","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP3WX36A 3WX36A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP3WX36A%203WX36A%20product%20image"
"170","HP3WX37A","3WX37A","HP","HP 746B 300ml Magenta DesignJet Ink","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP3WX37A 3WX37A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP3WX37A%203WX37A%20product%20image"
"170","HP3WX38A","3WX38A","HP","HP 746B 300ml Yellow DesignJet Ink","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP3WX38A 3WX38A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP3WX38A%203WX38A%20product%20image"
"170","HP3WX40A","3WX40A","HP","HP 764B 300ml Matte Black DesignJet Ink","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP3WX40A 3WX40A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP3WX40A%203WX40A%20product%20image"
"170","HP3WX41A","3WX41A","HP","HP 764B 300ml Photo Black DesignJet Ink","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP3WX41A 3WX41A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP3WX41A%203WX41A%20product%20image"
"170","HP3WX42A","3WX42A","HP","HP 764B 300ml Gray DesignJet Ink","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP3WX42A 3WX42A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP3WX42A%203WX42A%20product%20image"
"170","HP51642A","51642A","HP","Hp Lf Polyester Film 24"" Roll Single Matte 24"" X 120 Ft Roll for Hp Designjet 650C","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP51642A 51642A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP51642A%2051642A%20product%20image"
"170","HP5HB08D","5HB08D","HP","Hp Designjet T650 24-IN Printer with 1 Year Warranty","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP5HB08D 5HB08D product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP5HB08D%205HB08D%20product%20image"
"170","HP7F2C8A","7F2C8A","HP","HP DesignJet 36-in Spindle","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP7F2C8A 7F2C8A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP7F2C8A%207F2C8A%20product%20image"
"170","HP7HC73A","7HC73A","HP","Hp Designjet Z Pro Series 64-IN TAKE-UP Reel 64-IN TAKE-UP Reel","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP7HC73A 7HC73A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP7HC73A%207HC73A%20product%20image"
"170","HP7HC74A","7HC74A","HP","Hp Designjet Z Pro Series 64-IN Multifunction Roll","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP7HC74A 7HC74A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP7HC74A%207HC74A%20product%20image"
"170","HP7HC75A","7HC75A","HP","Hp Designjet Z9+ Pro Gloss Enhancer Upgrade Kit Enhancer Upgrade Kit","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP7HC75A 7HC75A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP7HC75A%207HC75A%20product%20image"
"170","HP7HC76A","7HC76A","HP","Hp Designjet Postscript/pdf Upgrade Kit Pro Series Replaces HPC0C66C","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP7HC76A 7HC76A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP7HC76A%207HC76A%20product%20image"
"170","HP8AJ60A","8AJ60A","HP","Hp Designjet T200/T600 Automatic Sheet Feeder","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP8AJ60A 8AJ60A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP8AJ60A%208AJ60A%20product%20image"
"170","HP8SW00A","8SW00A","HP","Hp Smartstream USB Preflight Manager","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP8SW00A 8SW00A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP8SW00A%208SW00A%20product%20image"
"170","HP8SW01A","8SW01A","HP","Hp Smartstream Print Controller USB T16/T26/T1700 Replace HPL3J77A","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP8SW01A 8SW01A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP8SW01A%208SW01A%20product%20image"
"170","HP8SW01AAE","8SW01AAE","HP","HP SmartStream Print Controller for HP DesignJet Printers","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HP8SW01AAE 8SW01AAE product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HP8SW01AAE%208SW01AAE%20product%20image"
"170","HPC6195A","C6195A","HP","Hp Fast Dry Black Sps Systems","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HPC6195A C6195A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HPC6195A%20C6195A%20product%20image"
"170","HPLC540A","LC540A","HP","Latex Satin Canvas 1370MM X 45M","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HPLC540A LC540A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HPLC540A%20LC540A%20product%20image"
"170","HPLC600A","LC600A","HP","Latex Satin Canvas 1524MM X 30M","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HPLC600A LC600A product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HPLC600A%20LC600A%20product%20image"
"170","HPP-8D3H1AA","8D3H1AA#ABG","HP","Poly Savi 8245 Office Dect 188 0-1900 Mhz USB-A Headset Aust","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HPP-8D3H1AA 8D3H1AA#ABG product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HPP-8D3H1AA%208D3H1AA%23ABG%20product%20image"
"170","HPP-8D3J8AA","8D3J8AA#ABG","HP","Poly Savi 8210-M Office Dect 1 880-1900 Mhz Single Ear Headse T Aust","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HPP-8D3J8AA 8D3J8AA#ABG product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HPP-8D3J8AA%208D3J8AA%23ABG%20product%20image"
"170","HPP-B22X6AA","B22X6AA#AC3","HP","HP Poly Studio A2 Black Table Microphone w/ Mounting Plate I /O cables","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HPP-B22X6AA B22X6AA#AC3 product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HPP-B22X6AA%20B22X6AA%23AC3%20product%20image"
"170","HPP-B95VLAA","B95VLAA#AC3","HP","Poly Sync 20+M Speakerphone USB-C/A Adapter","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HPP-B95VLAA B95VLAA#AC3 product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HPP-B95VLAA%20B95VLAA%23AC3%20product%20image"
"170","HPP-B95VMUT","B95VMUT#AC3","HP","Poly Sync 20-M Speakerphone USB-C/A Adapter","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HPP-B95VMUT B95VMUT#AC3 product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HPP-B95VMUT%20B95VMUT%23AC3%20product%20image"
"170","HPP-P30760112","P30760112","HP","1 Year Poly+ TC8","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HPP-P30760112 P30760112 product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HPP-P30760112%20P30760112%20product%20image"
"170","HPP-P30760312","P30760312","HP","3 Year Poly+ TC8","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HPP-P30760312 P30760312 product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HPP-P30760312%20P30760312%20product%20image"
"170","HPP-P30780112","P30780112","HP","1YR Poly+ GC8 USB Controller","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HPP-P30780112 P30780112 product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HPP-P30780112%20P30780112%20product%20image"
"170","HPP-P30780312","P30780312","HP","3YR Poly+ GC8 USB Controller","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HPP-P30780312 P30780312 product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HPP-P30780312%20P30780312%20product%20image"
"170","HPP-P37760112","P37760112","HP","1 Year Poly+ TC10","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HPP-P37760112 P37760112 product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HPP-P37760112%20P37760112%20product%20image"
"170","HPP-P37760312","P37760312","HP","3 Year Poly+ TC10","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HPP-P37760312 P37760312 product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HPP-P37760312%20P37760312%20product%20image"
"170","HPP-P48810112","P48810112","HP","1 Year Poly+ Vvx 150 Open SIP IP Phone Service","","","","no_image;unknown_dimensions","hp.com","site:hp.com HP HPP-P48810112 P48810112 product image","https://www.google.com/search?tbm=isch&q=site%3Ahp.com%20HP%20HPP-P48810112%20P48810112%20product%20image"
